ts_sec,open,high,low,close,volume
1758081600,233.99,238.02,233.01,237.63,3309035.59
1758096000,237.62,237.64,233.56,234.1,3030135.56
1758110400,234.09,235.89,233.44,233.79,2760634.65
1758124800,233.79,239.0,231.53,238.62,11490824.92
1758139200,238.62,246.55,235.87,244.75,6829414.88
1758153600,244.74,247.78,244.0,246.62,3799254.4
1758168000,246.62,246.96,242.48,244.65,3370216.49
1758182400,244.65,247.2,244.25,245.84,2852278.14
1758196800,245.84,248.93,244.83,248.12,5468520.82
1758211200,248.11,253.49,247.25,248.25,6791717.45
1758225600,248.24,249.09,245.77,247.34,2397094.37
1758240000,247.35,248.42,244.59,244.93,2542950.05
1758254400,244.93,245.65,242.76,243.7,3444246.46
1758268800,243.69,244.77,240.1,240.84,3218925.18
1758283200,240.84,242.59,235.68,237.37,7189472.71
1758297600,237.37,238.74,234.97,235.85,3703970.22
1758312000,235.85,238.74,235.84,238.4,1818613.04
1758326400,238.39,239.9,237.23,237.96,1834590.38
1758340800,237.96,239.68,237.62,239.64,1307602.42
1758355200,239.63,239.63,236.72,238.03,1571851.7
1758369600,238.03,241.13,236.91,240.0,2160576.15
1758384000,240.0,240.99,237.84,238.51,1777519.82
1758398400,238.51,240.19,238.32,239.38,892167.16
1758412800,239.37,241.7,238.83,241.69,1370138.65
1758427200,241.69,241.73,239.29,239.75,1270131.0
1758441600,239.75,239.98,236.99,238.51,2060208.43
1758456000,238.52,240.19,237.54,237.78,1697483.18
1758470400,237.77,238.27,235.89,237.88,2048940.26
1758484800,237.88,238.0,235.22,236.05,1576733.79
1758499200,236.04,236.87,230.38,232.72,6955310.06
1758513600,232.71,233.09,212.29,221.81,11605386.29
1758528000,221.82,222.68,219.22,221.36,5603691.34
1758542400,221.35,223.91,219.82,220.63,4821919.17
1758556800,220.63,221.4,215.98,217.03,5564112.32
1758571200,217.02,220.98,216.34,220.28,2449650.6
1758585600,220.28,221.28,212.28,216.84,6177494.56
1758600000,216.84,220.26,213.87,218.86,4329774.33
1758614400,218.87,220.73,217.75,219.22,2422179.02
1758628800,219.21,220.58,216.86,219.17,4164918.54
1758643200,219.16,221.66,214.22,214.41,4515276.42
1758657600,214.41,216.63,213.1,213.18,2579769.03
1758672000,213.18,216.35,207.0,208.37,7075635.49
1758686400,208.37,211.33,204.73,210.54,6995202.92
1758700800,210.54,212.5,209.7,212.23,2918373.24
1758715200,212.23,216.15,211.33,213.47,5196481.78
1758729600,213.47,215.34,212.27,213.05,2594372.36
1758744000,213.05,213.1,210.59,211.45,2070852.27
1758758400,211.44,212.33,205.84,207.16,6364834.79
1758772800,207.15,207.47,202.6,204.1,6381641.07
1758787200,204.09,205.8,200.47,201.26,6172744.5
1758801600,201.26,204.08,196.4,201.04,10521498.91
1758816000,201.05,201.94,193.43,198.06,11081749.46
1758830400,198.06,198.63,191.12,192.6,5030877.78
1758844800,192.6,197.46,192.44,196.39,5211997.57
1758859200,196.39,197.32,193.64,196.22,4185231.93
1758873600,196.22,196.91,190.72,193.36,4704736.7
1758888000,193.35,198.18,192.03,195.92,7444105.11
1758902400,195.92,202.48,195.69,200.54,6638086.17
1758916800,200.54,205.34,199.41,205.01,3694843.25
1758931200,205.0,205.3,203.47,203.81,2401642.68
1758945600,203.81,204.03,201.41,201.97,1983658.97
1758960000,201.97,202.13,199.77,201.6,2400936.8
1758974400,201.6,203.66,200.85,203.42,2370951.13
1758988800,203.41,203.5,200.75,202.1,1842179.87
1759003200,202.09,204.84,201.79,203.32,1462571.37
1759017600,203.33,203.96,200.66,201.29,1895795.46
1759032000,201.28,202.37,200.26,202.0,1529151.79
1759046400,202.0,202.64,199.13,199.75,2294659.22
1759060800,199.76,203.46,197.85,203.33,3518931.23
1759075200,203.33,206.58,203.13,206.09,3140075.25
1759089600,206.09,210.88,205.92,210.7,3556735.1
1759104000,210.7,210.79,208.71,210.19,2874093.89
1759118400,210.19,210.6,207.26,208.85,2530900.6
1759132800,208.85,209.6,205.89,206.98,2704176.54
1759147200,206.97,213.4,204.46,209.96,8469985.4
1759161600,209.97,213.39,207.51,212.82,3768757.43
1759176000,212.82,214.68,212.31,212.59,2839415.09
1759190400,212.59,213.52,209.63,210.54,4066890.21
1759204800,210.54,211.57,208.4,208.9,2152186.81
1759219200,208.9,208.9,205.44,206.93,3708501.32
1759233600,206.93,209.58,204.39,205.92,5607712.84
1759248000,205.91,209.12,204.17,208.81,3312045.25
1759262400,208.81,210.89,207.31,208.6,3169471.6
1759276800,208.61,210.83,206.31,206.64,3377744.65
1759291200,206.63,210.26,206.26,210.06,2808176.06
1759305600,210.05,217.89,209.75,217.64,7238078.79
1759320000,217.64,220.54,217.05,220.13,5685020.77
1759334400,220.13,220.89,217.26,219.96,3634136.66
1759348800,219.96,222.69,218.34,221.91,2200574.2
1759363200,221.92,224.97,219.38,223.65,4541895.4
1759377600,223.65,226.89,222.3,222.81,3667998.69
1759392000,222.82,226.5,222.56,225.11,2370464.71
1759406400,225.12,227.34,222.53,227.1,6035972.42
1759420800,227.09,233.62,226.11,232.12,5979842.85
1759435200,232.11,234.91,230.67,234.6,3566802.46
1759449600,234.61,234.77,230.4,232.14,3497635.0
1759464000,232.15,233.14,227.42,229.33,3329051.02
1759478400,229.33,231.7,227.75,230.68,3277575.4
1759492800,230.69,234.88,227.0,234.67,5820606.33
1759507200,234.67,236.88,227.72,233.1,9305538.5
1759521600,233.1,233.9,230.62,232.74,1977876.44
1759536000,232.74,233.98,227.76,229.11,3694837.39
1759550400,229.11,230.43,228.63,229.0,1659803.25
1759564800,229.0,229.81,228.08,229.08,1652144.46
1759579200,229.08,229.72,224.0,224.78,4125015.63
1759593600,224.8,226.91,224.06,226.8,2486617.59
1759608000,226.8,228.19,226.78,227.72,1367233.41
1759622400,227.72,232.19,226.38,230.8,4023079.94
1759636800,230.79,236.9,230.79,236.48,5207528.66
1759651200,236.49,237.24,230.62,232.52,5021556.15
1759665600,232.52,232.54,228.21,230.02,2978931.7
1759680000,230.03,231.35,226.58,226.96,3198652.35
1759694400,226.96,229.15,226.57,228.45,1866761.43
1759708800,228.45,233.19,227.4,232.12,4181635.84
1759723200,232.12,234.77,230.05,231.23,3461973.68
1759737600,231.24,234.05,231.24,232.89,2551575.61
1759752000,232.9,236.62,232.55,235.56,5142604.54
1759766400,235.55,237.74,233.95,235.22,3831992.46
1759780800,235.23,236.03,231.32,232.27,3104576.44
1759795200,232.27,233.88,230.79,233.81,2508011.57
1759809600,233.81,235.17,229.13,230.88,3989728.72
1759824000,230.88,231.53,228.1,230.31,3192612.15
1759838400,230.31,231.5,221.27,223.65,10490585.58
1759852800,223.66,225.17,220.5,221.55,5246825.23
1759867200,221.55,224.12,219.57,219.84,2722094.02
1759881600,219.84,222.69,217.82,218.2,3529744.87
1759896000,218.2,220.88,217.2,220.85,2492236.35
1759910400,220.85,222.52,220.51,221.04,2552172.09
1759924800,221.04,224.09,218.72,221.08,4859882.3
1759939200,221.09,229.69,220.57,229.23,5833381.48
1759953600,229.22,229.64,227.35,228.95,1987158.94
1759968000,228.96,229.61,223.76,226.1,4065203.24
1759982400,226.1,228.67,224.04,224.38,3108497.95
1759996800,224.39,224.72,219.25,223.0,5445302.86
1760011200,223.0,226.2,218.56,219.01,7395903.62
1760025600,219.01,220.06,216.17,218.18,4521853.94
1760040000,218.18,221.55,217.46,220.8,2088081.87
1760054400,220.81,222.79,219.42,221.54,2649939.74
1760068800,221.54,222.79,217.77,217.98,2909747.07
1760083200,217.99,221.48,217.24,221.06,2695137.38
1760097600,221.06,224.35,208.74,210.58,12984140.93
1760112000,210.57,212.85,203.14,205.16,9158093.3
1760126400,205.16,207.61,141.28,187.65,31939402.72
1760140800,187.66,190.64,182.0,184.0,8905621.34
1760155200,184.01,186.24,179.21,182.57,6293516.23
1760169600,182.57,187.8,181.21,183.34,5734659.18
1760184000,183.33,184.85,180.18,183.59,5636790.02
1760198400,183.58,184.5,176.18,177.25,5253563.2
1760212800,177.26,178.42,172.32,177.22,6215260.74
1760227200,177.23,178.37,172.6,176.79,5782752.29
1760241600,176.79,182.81,176.32,182.31,7525497.58
1760256000,182.31,182.5,180.05,180.75,6318107.21
1760270400,180.75,191.61,178.02,190.96,16013386.2
1760284800,190.96,196.36,190.96,195.66,9227821.73
1760299200,195.66,198.83,192.86,196.88,5945694.66
1760313600,196.88,199.88,194.12,194.63,7106023.24
1760328000,194.63,199.44,192.75,196.62,7887020.85
1760342400,196.62,198.5,190.0,192.48,8894494.74
1760356800,192.47,197.6,191.21,196.32,13431487.29
1760371200,196.32,208.65,196.12,206.99,12733869.91
1760385600,206.99,209.22,206.68,208.57,4020932.4
1760400000,208.58,211.29,204.85,205.62,7377870.56
1760414400,205.61,205.76,192.0,194.34,13030106.64
1760428800,194.35,197.43,190.95,195.22,9123770.18
1760443200,195.22,202.52,191.4,202.06,10919570.02
1760457600,202.06,206.44,196.93,198.41,10755111.2
1760472000,198.41,203.32,198.02,202.34,2480056.02
1760486400,202.35,205.76,200.79,201.56,3889469.17
1760500800,201.56,205.3,200.37,204.56,3505202.36
1760515200,204.55,208.85,201.91,202.48,5300180.09
1760529600,202.48,204.84,196.11,197.07,8824311.35
1760544000,197.06,198.67,194.07,194.69,4681112.98
1760558400,194.7,196.5,191.91,193.73,3902296.15
1760572800,193.73,196.12,193.03,193.52,2524903.47
1760587200,193.52,195.49,191.08,192.79,3230575.19
1760601600,192.79,197.09,184.77,196.7,7477696.3
1760616000,196.7,198.34,186.43,187.49,8797401.45
1760630400,187.5,192.22,183.25,184.9,8682227.19
1760644800,184.91,186.0,181.93,184.76,3908515.9
1760659200,184.76,187.43,184.17,187.02,3161023.94
1760673600,187.02,187.39,177.26,177.7,7795468.19
1760688000,177.7,182.63,174.0,181.36,11264903.34
